"","precio","lat","long","x","y","optional"
"554",3.8,25.2508861051719,-106.553438063455,-106.553438063455,25.2508861051719,TRUE
"555",3.8,25.2508861051719,-106.553438063455,-106.553438063455,25.2508861051719,TRUE
"556",2.95159,23.7272162301086,-103.946421108904,-103.946421108904,23.7272162301086,TRUE
"557",3,23.7272162301086,-103.946421108904,-103.946421108904,23.7272162301086,TRUE
"558",3.49076,20.5373643548132,-101.545766493703,-101.545766493703,20.5373643548132,TRUE
"559",3.5,20.5373643548132,-101.545766493703,-101.545766493703,20.5373643548132,TRUE
"560",3.8,20.0708476299568,-100.744744527154,-100.744744527154,20.0708476299568,TRUE
"561",3.4524,20.0708476299568,-100.744744527154,-100.744744527154,20.0708476299568,TRUE
"562",3.5,20.0708476299568,-100.744744527154,-100.744744527154,20.0708476299568,TRUE
"563",3.05,20.4325631249934,-100.592152155798,-100.592152155798,20.4325631249934,TRUE
"564",3.46662,20.4325631249934,-100.592152155798,-100.592152155798,20.4325631249934,TRUE
"565",3.44475,20.4325631249934,-100.592152155798,-100.592152155798,20.4325631249934,TRUE
"566",3.3836,20.5919326999715,-100.597986825085,-100.597986825085,20.5919326999715,TRUE
"567",3.44572,20.5919326999715,-100.597986825085,-100.597986825085,20.5919326999715,TRUE
"568",4.28033,21.2770425298798,-99.7814964036995,-99.7814964036995,21.2770425298798,TRUE
"569",3.05,20.5225393000873,-100.830730403827,-100.830730403827,20.5225393000873,TRUE
"570",3.44789,20.5225393000873,-100.830730403827,-100.830730403827,20.5225393000873,TRUE
"571",3.46656,20.5225393000873,-100.830730403827,-100.830730403827,20.5225393000873,TRUE
"572",3.05,20.7370890047641,-100.797320132664,-100.797320132664,20.7370890047641,TRUE
"573",3.43663,20.7370890047641,-100.797320132664,-100.797320132664,20.7370890047641,TRUE
"574",3.47661,20.7370890047641,-100.797320132664,-100.797320132664,20.7370890047641,TRUE
"575",3.42947,20.2167775854664,-100.394899944425,-100.394899944425,20.2167775854664,TRUE
"576",3.40482,20.2167775854664,-100.394899944425,-100.394899944425,20.2167775854664,TRUE
"577",3.46478,20.4220211098411,-100.930567304808,-100.930567304808,20.4220211098411,TRUE
"578",3.5,20.4220211098411,-100.930567304808,-100.930567304808,20.4220211098411,TRUE
"579",3.8,20.61528307002,-101.671253431648,-101.671253431648,20.61528307002,TRUE
"580",3.45881,20.61528307002,-101.671253431648,-101.671253431648,20.61528307002,TRUE
"581",3.5,20.61528307002,-101.671253431648,-101.671253431648,20.61528307002,TRUE
"582",3.52059,21.1474058596391,-100.368271886204,-100.368271886204,21.1474058596391,TRUE
"583",3.30714,21.1474058596391,-100.368271886204,-100.368271886204,21.1474058596391,TRUE
"584",3.2783,21.1049423449615,-100.913161452444,-100.913161452444,21.1049423449615,TRUE
"585",3.37464,21.1049423449615,-100.913161452444,-100.913161452444,21.1049423449615,TRUE
"586",3.45737,21.0240574851386,-101.242782846559,-101.242782846559,21.0240574851386,TRUE
"587",3.20423,21.0240574851386,-101.242782846559,-101.242782846559,21.0240574851386,TRUE
"588",3.8,20.3648393053435,-101.503689605975,-101.503689605975,20.3648393053435,TRUE
"589",3.47629,20.3648393053435,-101.503689605975,-101.503689605975,20.3648393053435,TRUE
"590",3.5,20.3648393053435,-101.503689605975,-101.503689605975,20.3648393053435,TRUE
"591",3.45625,20.6748936503133,-101.388542304973,-101.388542304973,20.6748936503133,TRUE
"592",3.46364,20.6748936503133,-101.388542304973,-101.388542304973,20.6748936503133,TRUE
"593",3.43339,20.364479619775,-101.061875323629,-101.061875323629,20.364479619775,TRUE
"594",3.5,20.364479619775,-101.061875323629,-101.061875323629,20.364479619775,TRUE
"595",3.05,20.1847705400223,-100.543401521103,-100.543401521103,20.1847705400223,TRUE
"596",3.39996,20.1847705400223,-100.543401521103,-100.543401521103,20.1847705400223,TRUE
"597",3.41354,20.1847705400223,-100.543401521103,-100.543401521103,20.1847705400223,TRUE
"598",3.4,21.0973352697316,-101.647642351235,-101.647642351235,21.0973352697316,TRUE
"599",3.3,21.0973352697316,-101.647642351235,-101.647642351235,21.0973352697316,TRUE
"600",3.30403,20.6929925946126,-101.877579834222,-101.877579834222,20.6929925946126,TRUE
"601",3.23903,20.6929925946126,-101.877579834222,-101.877579834222,20.6929925946126,TRUE
"602",3.5,20.084423065115,-101.258458349706,-101.258458349706,20.084423065115,TRUE
"603",3.5,20.084423065115,-101.258458349706,-101.258458349706,20.084423065115,TRUE
"604",3.32867,21.6042822654747,-101.476239338939,-101.476239338939,21.6042822654747,TRUE
"605",3.8,20.4053007900793,-101.840521182868,-101.840521182868,20.4053007900793,TRUE
"606",3.44074,20.4053007900793,-101.840521182868,-101.840521182868,20.4053007900793,TRUE
"607",3.43263,20.4053007900793,-101.840521182868,-101.840521182868,20.4053007900793,TRUE
"608",3.45213,20.548108270122,-101.365622913984,-101.365622913984,20.548108270122,TRUE
"609",3.41114,20.548108270122,-101.365622913984,-101.365622913984,20.548108270122,TRUE
"610",3.39259,20.9410576452507,-101.906098678614,-101.906098678614,20.9410576452507,TRUE
"611",3.20218,20.9410576452507,-101.906098678614,-101.906098678614,20.9410576452507,TRUE
"612",3.44558,20.8152049601757,-101.584917806382,-101.584917806382,20.8152049601757,TRUE
"613",3.27098,20.8152049601757,-101.584917806382,-101.584917806382,20.8152049601757,TRUE
"614",3.46635,20.6523245748842,-101.166841655934,-101.166841655934,20.6523245748842,TRUE
"615",3.5,20.6523245748842,-101.166841655934,-101.166841655934,20.6523245748842,TRUE
"616",3.40377,20.1926546101484,-100.865993172984,-100.865993172984,20.1926546101484,TRUE
"617",3.5,20.1926546101484,-100.865993172984,-100.865993172984,20.1926546101484,TRUE
"618",3.3252,21.4551210249563,-100.869615869793,-100.869615869793,21.4551210249563,TRUE
"619",3.38254,21.4551210249563,-100.869615869793,-100.869615869793,21.4551210249563,TRUE
"620",3.01854,21.4846873451849,-101.171073592263,-101.171073592263,21.4846873451849,TRUE
"621",3.33529,21.4846873451849,-101.171073592263,-101.171073592263,21.4846873451849,TRUE
"622",3.39794,20.9248401698936,-101.798328842633,-101.798328842633,20.9248401698936,TRUE
"623",3.18729,20.9248401698936,-101.798328842633,-101.798328842633,20.9248401698936,TRUE
"624",3.41426,21.0012598500103,-100.384479027761,-100.384479027761,21.0012598500103,TRUE
"625",3.7916,21.0012598500103,-100.384479027761,-100.384479027761,21.0012598500103,TRUE
"626",3.29583,21.3808525051221,-100.481803761517,-100.481803761517,21.3808525051221,TRUE
"627",3.28267,21.3808525051221,-100.481803761517,-100.481803761517,21.3808525051221,TRUE
"628",3.4,20.9130500997938,-100.735660036838,-100.735660036838,20.9130500997938,TRUE
"629",3.4,20.9130500997938,-100.735660036838,-100.735660036838,20.9130500997938,TRUE
"630",4.23,21.1413397850551,-100.070929737029,-100.070929737029,21.1413397850551,TRUE
"631",3.025,20.6831263903557,-100.959072589903,-100.959072589903,20.6831263903557,TRUE
"632",3.44038,20.6831263903557,-100.959072589903,-100.959072589903,20.6831263903557,TRUE
"633",3.43137,20.6831263903557,-100.959072589903,-100.959072589903,20.6831263903557,TRUE
"634",3.41968,20.1573375199989,-100.97637288004,-100.97637288004,20.1573375199989,TRUE
"635",3.5,20.1573375199989,-100.97637288004,-100.97637288004,20.1573375199989,TRUE
"636",3.44023,20.9763155749301,-101.449553218813,-101.449553218813,20.9763155749301,TRUE
"637",3.29599,20.9763155749301,-101.449553218813,-101.449553218813,20.9763155749301,TRUE
"638",3.8,19.9985676397961,-100.52599833944,-100.52599833944,19.9985676397961,TRUE
"639",3.39294,19.9985676397961,-100.52599833944,-100.52599833944,19.9985676397961,TRUE
"640",3.5,19.9985676397961,-100.52599833944,-100.52599833944,19.9985676397961,TRUE
"641",3.05,20.2929034901572,-100.75401658074,-100.75401658074,20.2929034901572,TRUE
"642",3.43217,20.2929034901572,-100.75401658074,-100.75401658074,20.2929034901572,TRUE
"643",3.47812,20.2929034901572,-100.75401658074,-100.75401658074,20.2929034901572,TRUE
"644",4.2875,21.0387183000294,-100.135112218472,-100.135112218472,21.0387183000294,TRUE
"645",3.51667,20.1176123281016,-101.137977882022,-101.137977882022,20.1176123281016,TRUE
"646",3.5,20.1176123281016,-101.137977882022,-101.137977882022,20.1176123281016,TRUE
"647",3.5,20.3968029548425,-101.258534286828,-101.258534286828,20.3968029548425,TRUE
"648",3.48719,20.3968029548425,-101.258534286828,-101.258534286828,20.3968029548425,TRUE
"649",4.02,21.3863845500545,-100.238895329881,-100.238895329881,21.3863845500545,TRUE
"650",4.39497,21.3863845500545,-100.238895329881,-100.238895329881,21.3863845500545,TRUE
"651",3.46571,20.5464083251224,-100.994069868111,-100.994069868111,20.5464083251224,TRUE
"652",3.46838,20.5464083251224,-100.994069868111,-100.994069868111,20.5464083251224,TRUE
"653",4.2381,21.3598184050774,-99.9805666538885,-99.9805666538885,21.3598184050774,TRUE
"654",3.45,20.16649241981,-101.317134176876,-101.317134176876,20.16649241981,TRUE
"655",3.45323,20.16649241981,-101.317134176876,-101.317134176876,20.16649241981,TRUE
"656",3.74408,16.9587965099958,-99.6951335867973,-99.6951335867973,16.9587965099958,TRUE
"657",3.98627,16.9587965099958,-99.6951335867973,-99.6951335867973,16.9587965099958,TRUE
"658",3.64292,16.9587965099958,-99.6951335867973,-99.6951335867973,16.9587965099958,TRUE
"659",3.99936,16.9587965099958,-99.6951335867973,-99.6951335867973,16.9587965099958,TRUE
"660",4.837,17.1774215000511,-99.0549830520457,-99.0549830520457,17.1774215000511,TRUE
"661",3.9,17.1774215000511,-99.0549830520457,-99.0549830520457,17.1774215000511,TRUE
"662",4.36,17.1774215000511,-99.0549830520457,-99.0549830520457,17.1774215000511,TRUE
"663",4.1976,17.7700823901473,-98.9659698016789,-98.9659698016789,17.7700823901473,TRUE
"664",4.572,17.7700823901473,-98.9659698016789,-98.9659698016789,17.7700823901473,TRUE
