fecha,origen,destino,precio_min,precio_max,precio_frec,obs,anio,mes,semana
05/01/2000,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,1.8,1.8,1.8,NA,2000,1,1
05/01/2000,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,1.7,1.7,1.7,NA,2000,1,1
05/01/2000,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.4,2.4,2.4,NA,2000,1,1
05/01/2000,Guanajuato,Guanajuato: Central de Abasto de León,1.8,1.8,1.8,NA,2000,1,1
05/01/2000,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.6,1.6,1.6,NA,2000,1,1
05/01/2000,México,México: Central de Abasto de Toluca,2.2,2.2,2.2,NA,2000,1,1
05/01/2000,México,México: Central de Abasto de Ecatepec,2.2,2.2,2.2,NA,2000,1,1
05/01/2000,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.7,1.7,1.7,NA,2000,1,1
05/01/2000,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,1.8,1.8,1.8,NA,2000,1,1
05/01/2000,Oaxaca,Oaxaca: Módulo de Abasto de Oaxaca,1.9,1.9,1.9,NA,2000,1,1
05/01/2000,Puebla,DF: Central de Abasto de Iztapalapa DF,2.1,2.1,2.1,NA,2000,1,1
05/01/2000,Sinaloa,"Coahuila: Central de Abasto de La Laguna, Torreón",1.8,1.8,1.8,NA,2000,1,1
05/01/2000,Sinaloa,Guanajuato: Módulo de Abasto Irapuato,2.2,2.2,2.2,NA,2000,1,1
05/01/2000,Sinaloa,Sinaloa: Central de Abasto de Culiacán,2,2,2,NA,2000,1,1
05/01/2000,Sinaloa,Querétaro: Mercado de Abasto de Querétaro,1.8,1.8,1.8,NA,2000,1,1
05/01/2000,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.2,2.2,2.2,NA,2000,1,1
05/01/2000,Sonora,"Sonora: Mercado de Abasto ""Olímpico"" de Hermosillo",2.2,2.2,2.2,NA,2000,1,1
05/01/2000,Tamaulipas,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2,2,NA,2000,1,1
05/01/2000,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",1.8,1.8,1.8,NA,2000,1,1
05/01/2000,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2,2,2,NA,2000,1,1
05/01/2000,Tamaulipas,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.6,1.6,1.6,NA,2000,1,1
05/01/2000,Veracruz,Puebla: Central de Abasto de Puebla,2.1,2.1,2.1,NA,2000,1,1
05/01/2000,Yucatán,Yucatán: Central de Abasto de Mérida,1.8,1.8,1.8,NA,2000,1,1
05/01/2000,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,1.8,1.8,1.8,NA,2000,1,1
03/01/2001,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.5,2.7,2.6,NA,2001,1,1
03/01/2001,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,2.4,2.6,2.5,NA,2001,1,1
03/01/2001,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2,2.3,2.2,NA,2001,1,1
03/01/2001,Distrito Federal,Veracruz: Otros Centros Mayoristas de Xalapa,1.8,1.8,1.8,NA,2001,1,1
03/01/2001,Guanajuato,Querétaro: Mercado de Abasto de Querétaro,1.7,1.8,1.7,NA,2001,1,1
03/01/2001,Jalisco,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.65,1.65,1.65,NA,2001,1,1
03/01/2001,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,2.2,3,2.2,NA,2001,1,1
03/01/2001,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.6,1.7,1.6,NA,2001,1,1
03/01/2001,México,México: Central de Abasto de Ecatepec,2.1,2.2,2.1,NA,2001,1,1
03/01/2001,México,DF: Central de Abasto de Iztapalapa DF,2.1,2.2,2.1,NA,2001,1,1
03/01/2001,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.7,1.8,1.8,NA,2001,1,1
03/01/2001,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,1.9,2,2,NA,2001,1,1
03/01/2001,Oaxaca,Oaxaca: Módulo de Abasto de Oaxaca,1.9,2,1.9,NA,2001,1,1
03/01/2001,Puebla,Puebla: Central de Abasto de Puebla,2.2,2.2,2.2,NA,2001,1,1
03/01/2001,Sinaloa,Sinaloa: Central de Abasto de Culiacán,2,2,2,NA,2001,1,1
03/01/2001,Sinaloa,Guanajuato: Central de Abasto de León,1.8,1.9,1.9,NA,2001,1,1
03/01/2001,Sinaloa,Guanajuato: Módulo de Abasto Irapuato,2,2,2,NA,2001,1,1
03/01/2001,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.2,2.2,2.2,NA,2001,1,1
03/01/2001,Sonora,"Sonora: Mercado de Abasto ""Olímpico"" de Hermosillo",2,2,2,NA,2001,1,1
03/01/2001,Tamaulipas,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2001,1,1
03/01/2001,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2,2,2,NA,2001,1,1
03/01/2001,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",1.75,2,2,NA,2001,1,1
03/01/2001,Yucatán,Yucatán: Central de Abasto de Mérida,1.8,2,2,NA,2001,1,1
03/01/2001,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,1.8,1.8,1.8,NA,2001,1,1
02/01/2002,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2,2.2,2.1,NA,2002,1,1
02/01/2002,Distrito Federal,Veracruz: Otros Centros Mayoristas de Xalapa,1.8,1.8,1.8,NA,2002,1,1
02/01/2002,Guanajuato,Guanajuato: Central de Abasto de León,1.8,1.8,1.8,NA,2002,1,1
02/01/2002,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.5,2.7,2.5,NA,2002,1,1
02/01/2002,Hidalgo,México: Central de Abasto de Ecatepec,1.9,2.2,2,NA,2002,1,1
02/01/2002,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,2.5,2.5,2.5,NA,2002,1,1
02/01/2002,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.7,1.7,1.7,NA,2002,1,1
02/01/2002,Jalisco,Nayarit: Nayarabastos de Tepic,1.8,2.2,1.8,NA,2002,1,1
02/01/2002,Jalisco,Sinaloa: Central de Abasto de Culiacán,2.2,2.2,2.2,NA,2002,1,1
02/01/2002,México,DF: Central de Abasto de Iztapalapa DF,2.1,2.3,2.2,NA,2002,1,1
02/01/2002,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.7,1.8,1.75,NA,2002,1,1
02/01/2002,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,1.9,2,2,NA,2002,1,1
02/01/2002,Nayarit,Nayarit: Nayarabastos de Tepic,1.8,2.2,1.8,NA,2002,1,1
02/01/2002,Oaxaca,Oaxaca: Módulo de Abasto de Oaxaca,2,2.8,2,NA,2002,1,1
02/01/2002,Puebla,Puebla: Central de Abasto de Puebla,2,2,2,NA,2002,1,1
02/01/2002,Sinaloa,Querétaro: Mercado de Abasto de Querétaro,1.7,1.8,1.8,NA,2002,1,1
02/01/2002,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.4,2.6,2.6,NA,2002,1,1
02/01/2002,Sonora,"Sonora: Mercado de Abasto ""Olímpico"" de Hermosillo",2.6,2.6,2.6,NA,2002,1,1
02/01/2002,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",1.8,2.2,2,NA,2002,1,1
02/01/2002,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",1.9,2,2,NA,2002,1,1
02/01/2002,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2002,1,1
02/01/2002,Yucatán,Yucatán: Central de Abasto de Mérida,1.8,2,1.9,NA,2002,1,1
02/01/2003,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,1.9,2,1.9,NA,2003,1,1
02/01/2003,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2.1,2.4,2.3,NA,2003,1,1
02/01/2003,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.2,2.3,2.2,NA,2003,1,1
02/01/2003,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2,2.2,2.1,NA,2003,1,1
02/01/2003,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2,2.1,2.1,NA,2003,1,1
02/01/2003,Guanajuato,Guanajuato: Central de Abasto de León,1.9,1.9,1.9,NA,2003,1,1
02/01/2003,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.5,2.5,2.5,NA,2003,1,1
02/01/2003,Jalisco,Nayarit: Nayarabastos de Tepic,1.7,2,1.7,NA,2003,1,1
02/01/2003,Jalisco,Querétaro: Mercado de Abasto de Querétaro,1.9,1.9,1.9,NA,2003,1,1
02/01/2003,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.8,1.8,1.8,NA,2003,1,1
02/01/2003,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,2,2.5,2,NA,2003,1,1
02/01/2003,México,DF: Central de Abasto de Iztapalapa DF,2.2,2.3,2.2,NA,2003,1,1
02/01/2003,México,México: Central de Abasto de Ecatepec,2.1,2.2,2.2,NA,2003,1,1
02/01/2003,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.8,2,2,NA,2003,1,1
02/01/2003,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,2,2,2,NA,2003,1,1
02/01/2003,Oaxaca,Oaxaca: Módulo de Abasto de Oaxaca,2.4,2.6,2.5,NA,2003,1,1
02/01/2003,Puebla,Puebla: Central de Abasto de Puebla,2.2,2.2,2.2,NA,2003,1,1
02/01/2003,Sinaloa,Oaxaca: Módulo de Abasto de Oaxaca,2.5,2.8,2.7,NA,2003,1,1
02/01/2003,Sinaloa,Sinaloa: Central de Abasto de Culiacán,2.5,2.5,2.5,NA,2003,1,1
02/01/2003,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2,2.5,2,NA,2003,1,1
02/01/2003,Sonora,"Sonora: Mercado de Abasto ""Olímpico"" de Hermosillo",2.1,2.1,2.1,NA,2003,1,1
02/01/2003,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2,2.2,2.1,NA,2003,1,1
02/01/2003,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",1.5,3,2.2,NA,2003,1,1
02/01/2003,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2003,1,1
02/01/2003,Yucatán,Yucatán: Central de Abasto de Mérida,2.2,2.4,2.3,NA,2003,1,1
07/01/2004,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.5,2.8,2.5,NA,2004,1,1
07/01/2004,Baja California Sur,Baja California Sur: Unión de Comerciantes de La Paz,2.8,3,2.8,NA,2004,1,1
07/01/2004,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,3,3,3,NA,2004,1,1
07/01/2004,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.5,2.7,2.6,NA,2004,1,1
07/01/2004,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.3,2.4,2.3,NA,2004,1,1
07/01/2004,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,2.2,2.2,2.2,NA,2004,1,1
07/01/2004,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2.1,2.2,2.1,NA,2004,1,1
07/01/2004,Durango,"Durango: Central de Abasto ""Francisco Villa""",1.95,2,1.95,NA,2004,1,1
07/01/2004,Guanajuato,Guanajuato: Central de Abasto de León,2,2.1,2.1,NA,2004,1,1
07/01/2004,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.5,2.5,2.5,NA,2004,1,1
07/01/2004,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.82,1.9,1.82,NA,2004,1,1
07/01/2004,Hidalgo,México: Central de Abasto de Ecatepec,2.15,2.2,2.2,NA,2004,1,1
07/01/2004,Jalisco,Nayarit: Nayarabastos de Tepic,2.6,3,2.6,NA,2004,1,1
07/01/2004,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,2,2,2,NA,2004,1,1
07/01/2004,Jalisco,Querétaro: Mercado de Abasto de Querétaro,1.9,2,2,NA,2004,1,1
07/01/2004,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.8,2.2,2.2,NA,2004,1,1
07/01/2004,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,2,2.4,2,NA,2004,1,1
07/01/2004,Sinaloa,"Durango: Central de Abasto ""Francisco Villa""",2.25,2.3,2.25,NA,2004,1,1
07/01/2004,Sinaloa,DF: Central de Abasto de Iztapalapa DF,2.35,2.6,2.4,NA,2004,1,1
07/01/2004,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3,3,3,NA,2004,1,1
07/01/2004,Sinaloa,Oaxaca: Módulo de Abasto de Oaxaca,3,3.5,3,NA,2004,1,1
07/01/2004,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,2,2.2,2.2,NA,2004,1,1
07/01/2004,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.5,2.6,2.6,NA,2004,1,1
07/01/2004,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2.1,3,2.5,NA,2004,1,1
07/01/2004,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2.2,3.5,3,NA,2004,1,1
07/01/2004,Tlaxcala,Puebla: Central de Abasto de Puebla,2.2,2.2,2.2,NA,2004,1,1
07/01/2004,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2004,1,1
07/01/2004,Yucatán,Yucatán: Central de Abasto de Mérida,2.3,2.5,2.4,NA,2004,1,1
05/01/2005,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.5,3,2.7,NA,2005,1,1
05/01/2005,Baja California Sur,Baja California Sur: Unión de Comerciantes de La Paz,3,3.1,3.1,NA,2005,1,1
05/01/2005,Coahuila,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2.3,2.6,2.4,NA,2005,1,1
05/01/2005,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2.2,2.6,2.4,NA,2005,1,1
05/01/2005,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,3.5,3.5,3.5,NA,2005,1,1
05/01/2005,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.4,2.5,2.4,NA,2005,1,1
05/01/2005,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.5,2.6,2.5,NA,2005,1,1
05/01/2005,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,2.4,2.4,2.4,NA,2005,1,1
05/01/2005,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2.2,2.3,2.3,NA,2005,1,1
05/01/2005,Distrito Federal,Yucatán: Central de Abasto de Mérida,2.5,2.5,2.5,NA,2005,1,1
05/01/2005,Durango,"Durango: Central de Abasto ""Francisco Villa""",2.1,2.2,2.1,NA,2005,1,1
05/01/2005,Guanajuato,Guanajuato: Central de Abasto de León,2,2.2,2,NA,2005,1,1
05/01/2005,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.7,3,3,NA,2005,1,1
05/01/2005,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.73,1.76,1.76,NA,2005,1,1
05/01/2005,Hidalgo,México: Central de Abasto de Ecatepec,2.2,2.3,2.2,NA,2005,1,1
05/01/2005,Jalisco,Nayarit: Nayarabastos de Tepic,2,2.7,2,NA,2005,1,1
05/01/2005,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,2,2,2,NA,2005,1,1
05/01/2005,Jalisco,Querétaro: Mercado de Abasto de Querétaro,2.4,2.5,2.5,NA,2005,1,1
05/01/2005,México,DF: Central de Abasto de Iztapalapa DF,2.2,2.5,2.3,NA,2005,1,1
05/01/2005,Michoacán,Michoacán: Mercado de Abasto de Morelia,2,2.3,2.3,NA,2005,1,1
05/01/2005,Sinaloa,"Durango: Central de Abasto ""Francisco Villa""",2.2,2.25,2.2,NA,2005,1,1
05/01/2005,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,2.1,2.1,2.1,NA,2005,1,1
05/01/2005,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3,3,3,NA,2005,1,1
05/01/2005,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.8,2.9,2.9,NA,2005,1,1
05/01/2005,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2.3,2.5,2.5,NA,2005,1,1
05/01/2005,Tlaxcala,Puebla: Central de Abasto de Puebla,2.1,2.1,2.1,NA,2005,1,1
05/01/2005,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2005,1,1
05/01/2005,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,1.9,1.9,1.9,NA,2005,1,1
04/01/2006,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,3,3,3,NA,2006,1,1
04/01/2006,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2,2.7,2.5,NA,2006,1,1
04/01/2006,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.3,2.6,2.5,NA,2006,1,1
04/01/2006,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.5,2.6,2.5,NA,2006,1,1
04/01/2006,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,2.4,2.4,2.4,NA,2006,1,1
04/01/2006,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2.2,2.2,2.2,NA,2006,1,1
04/01/2006,Distrito Federal,Yucatán: Central de Abasto de Mérida,2.5,2.6,2.5,NA,2006,1,1
04/01/2006,Durango,"Durango: Central de Abasto ""Francisco Villa""",1.75,1.85,1.75,NA,2006,1,1
04/01/2006,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.7,2.7,2.7,NA,2006,1,1
04/01/2006,Hidalgo,México: Central de Abasto de Ecatepec,2.1,2.1,2.1,NA,2006,1,1
04/01/2006,Jalisco,Guanajuato: Central de Abasto de León,1.8,2,2,NA,2006,1,1
04/01/2006,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,3,3.2,3,NA,2006,1,1
04/01/2006,Jalisco,Querétaro: Mercado de Abasto de Querétaro,2.8,2.9,2.8,NA,2006,1,1
04/01/2006,México,DF: Central de Abasto de Iztapalapa DF,2.2,2.3,2.3,NA,2006,1,1
04/01/2006,México,México: Central de Abasto de Ecatepec,2.2,2.2,2.2,NA,2006,1,1
04/01/2006,Puebla,Puebla: Central de Abasto de Puebla,2.4,2.5,2.5,NA,2006,1,1
04/01/2006,Sinaloa,"Durango: Central de Abasto ""Francisco Villa""",1.85,1.95,1.9,NA,2006,1,1
04/01/2006,Sinaloa,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,1.5,2.2,2,NA,2006,1,1
04/01/2006,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3,3,3,NA,2006,1,1
04/01/2006,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,2,2,2,NA,2006,1,1
04/01/2006,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.9,3,2.9,NA,2006,1,1
04/01/2006,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2.3,2.5,2.5,NA,2006,1,1
04/01/2006,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2.3,3,2.5,NA,2006,1,1
04/01/2006,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2006,1,1
05/01/2006,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,3,3,3,NA,2006,1,1
03/01/2007,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,4,4,4,,2007,1,1
03/01/2007,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2.75,3.5,3,,2007,1,1
03/01/2007,Chiapas,Tabasco: Central de Abasto de Villahermosa,2.89,2.96,2.9,,2007,1,1
03/01/2007,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.9,3,3,,2007,1,1
03/01/2007,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.9,3.2,3,,2007,1,1
03/01/2007,Distrito Federal,Yucatán: Central de Abasto de Mérida,2.5,3,3,,2007,1,1
03/01/2007,Durango,"Durango: Central de Abasto ""Francisco Villa""",2.5,2.7,2.5,,2007,1,1
03/01/2007,Hidalgo,México: Central de Abasto de Ecatepec,2.8,3,2.8,,2007,1,1
03/01/2007,Jalisco,Querétaro: Mercado de Abasto de Querétaro,3.2,3.5,3.2,,2007,1,1
03/01/2007,Jalisco,Guanajuato: Central de Abasto de León,2.4,2.5,2.4,,2007,1,1
03/01/2007,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,3,3,3,,2007,1,1
03/01/2007,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,3.4,3.5,3.4,,2007,1,1
03/01/2007,Michoacán,Michoacán: Mercado de Abasto de Morelia,2.3,2.5,2.5,,2007,1,1
03/01/2007,Puebla,Puebla: Central de Abasto de Puebla,3,3.3,3,Procedencia,2007,1,1
03/01/2007,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3.5,3.5,3.5,,2007,1,1
03/01/2007,Sinaloa,México: Central de Abasto de Ecatepec,2.9,3.2,2.9,,2007,1,1
03/01/2007,Sinaloa,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.4,3.4,2.9,,2007,1,1
03/01/2007,Sinaloa,DF: Central de Abasto de Iztapalapa DF,3.4,3.5,3.5,,2007,1,1
03/01/2007,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,2.9,2.9,2.9,,2007,1,1
03/01/2007,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",3,3.1,3.1,,2007,1,1
03/01/2007,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",3,3.5,3.5,,2007,1,1
03/01/2007,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2.8,4.2,3.5,,2007,1,1
02/01/2008,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,3.5,4,3.5,,2008,1,1
02/01/2008,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,3.5,3.6,3.5,,2008,1,1
02/01/2008,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",3.5,3.6,3.5,,2008,1,1
02/01/2008,Distrito Federal,Oaxaca: Módulo de Abasto de Oaxaca,3,3.4,3.4,,2008,1,1
02/01/2008,Distrito Federal,Yucatán: Central de Abasto de Mérida,3.8,4,4,,2008,1,1
02/01/2008,Durango,"Durango: Central de Abasto ""Francisco Villa""",2.8,3,3,,2008,1,1
02/01/2008,Hidalgo,México: Central de Abasto de Ecatepec,2.8,3,2.8,,2008,1,1
02/01/2008,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,2.8,2.8,2.8,,2008,1,1
02/01/2008,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,4.5,5,5,,2008,1,1
02/01/2008,Jalisco,Querétaro: Mercado de Abasto de Querétaro,2.9,3,2.9,,2008,1,1
02/01/2008,México,DF: Central de Abasto de Iztapalapa DF,3.4,3.6,3.4,,2008,1,1
02/01/2008,México,México: Central de Abasto de Toluca,2.6,2.7,2.7,PRECIO POR TONELADA,2008,1,1
02/01/2008,México,México: Central de Abasto de Ecatepec,2.8,2.8,2.8,,2008,1,1
02/01/2008,Michoacán,Michoacán: Mercado de Abasto de Morelia,3,3.5,3.5,,2008,1,1
02/01/2008,Sinaloa,México: Central de Abasto de Ecatepec,3.3,3.4,3.4,,2008,1,1
02/01/2008,Sinaloa,Puebla: Central de Abasto de Puebla,3,3.2,3.1,,2008,1,1
02/01/2008,Sinaloa,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",3,4,4,,2008,1,1
02/01/2008,Sinaloa,Guanajuato: Central de Abasto de León,3.2,3.5,3.5,,2008,1,1
02/01/2008,Sinaloa,DF: Central de Abasto de Iztapalapa DF,3.3,3.5,3.4,,2008,1,1
02/01/2008,Sinaloa,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.1,3.5,3.4,,2008,1,1
02/01/2008,Sinaloa,San Luis Potosí: Centro de Abasto de San Luis Potosí,2.62,2.62,2.62,,2008,1,1
02/01/2008,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3.2,3.5,3.2,,2008,1,1
02/01/2008,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,3,3,3,,2008,1,1
02/01/2008,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",4.4,4.5,4.5,,2008,1,1
02/01/2008,Tamaulipas,San Luis Potosí: Centro de Abasto de San Luis Potosí,2.5,2.5,2.5,,2008,1,1
02/01/2008,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",3,3.3,3.3,,2008,1,1
02/01/2008,Yucatán,Tabasco: Central de Abasto de Villahermosa,2.94,3.45,3,,2008,1,1
07/01/2009,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,3.5,4,4,,2009,1,1
07/01/2009,Chiapas,Tabasco: Central de Abasto de Villahermosa,3.7,4.1,3.8,,2009,1,1
07/01/2009,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,4,4,4,COSTAL DE 50 KGS.,2009,1,1
07/01/2009,Durango,"Durango: Central de Abasto ""Francisco Villa""",3.5,3.6,3.6,,2009,1,1
07/01/2009,Guanajuato,Guanajuato: Central de Abasto de León,3.6,3.8,3.6,,2009,1,1
07/01/2009,Guanajuato,"Guanajuato: Mercado de Abasto de Celaya (""Benito Juárez"")",2.7,3,2.7,,2009,1,1
07/01/2009,Guanajuato,México: Central de Abasto de Ecatepec,3.5,3.5,3.5,,2009,1,1
07/01/2009,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,3.07,3.18,3.07,,2009,1,1
07/01/2009,Hidalgo,DF: Central de Abasto de Iztapalapa DF,3.9,4,3.9,,2009,1,1
07/01/2009,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,3.8,3.8,3.8,,2009,1,1
07/01/2009,Jalisco,Sinaloa: Central de Abasto de Culiacán,3.5,3.5,3.5,,2009,1,1
07/01/2009,Jalisco,Querétaro: Mercado de Abasto de Querétaro,3.9,3.9,3.9,,2009,1,1
07/01/2009,México,México: Central de Abasto de Toluca,3.6,3.8,3.8,PRECIO POR TONELADA,2009,1,1
07/01/2009,México,México: Central de Abasto de Ecatepec,3.6,3.6,3.6,,2009,1,1
07/01/2009,Michoacán,Michoacán: Mercado de Abasto de Morelia,3.5,3.8,3.8,,2009,1,1
07/01/2009,Puebla,Puebla: Central de Abasto de Puebla,5,5.8,5.8,,2009,1,1
